Date,Facebook,Youtube
2018-4-22,0,0
2018-4-23,368.64999999999975,739.2239999999999
2018-4-24,329.65999999999997,0
2018-4-25,551.8169999999996,0
2018-4-26,54.199999999999996,0
2018-4-27,1383.6470000000013,7.667999999999999
2018-4-28,1298.3159999999993,0
2018-4-29,84.32300000000002,0
